sha,source_x,title,doi,pmcid,pubmed_id,license,abstract,publish_time,authors,journal,Microsoft Academic Paper ID,WHO #Covidence,has_full_text
2300246f43291b95cbee7086fd76563e0ad8d380,PMC,"Antiviral and Anti-Inflammatory Activities of Pochonin D, a Heat Shock Protein 90 Inhibitor, against Rhinovirus Infection",http://dx.doi.org/10.4062/biomolther.2017.233,PMC6254639,29715717,CC BY-NC,"Human rhinoviruses (HRV) are one of the major causes of common cold in humans and are also associated with acute asthma and bronchial illness. Heat-shock protein 90 (Hsp90), a molecular chaperone, is an important host factor for the replication of single-strand RNA viruses. In the current study, we examined the effect of the Hsp90 inhibitor pochonin D, in vitro and in vivo, using a murine model of human rhinovirus type 1B (HRV1B) infection. Our data suggested that Hsp90 inhibition significantly reduced the inflammatory cytokine production and lung damage caused by HRV1B infection. The viral titer was significantly lowered in HRV1B-infected lungs and in Hela cells upon treatment with pochonin D. Infiltration of innate immune cells including granulocytes and monocytes was also reduced in the bronchoalveolar lavage (BAL) by pochonin D treatment after HRV1B infection. Histological analysis of the lung and respiratory tract showed that pochonin D protected the mice from HRV1B infection. Collectively, our result...",2018 Nov 2,"['Song, Jae-Hyoung', 'Shim, Aeri', 'Kim, Yeon-Jeong', 'Ahn, Jae-Hee', 'Kwon, Bo-Eun', 'Pham, Thuy Trang', 'Lee, Jongkook', 'Chang, Sun-Young', 'Ko, Hyun-Jeong']",Biomol Ther (Seoul),,,FALSE
0053afc398e118f91781e815f349804fb05ecfe1,PMC,"Antiviral and Anti-Inflammatory Activities of Pochonin D, a Heat Shock Protein 90 Inhibitor, against Rhinovirus Infection",http://dx.doi.org/10.4062/biomolther.2017.233,PMC6254639,29715717,CC BY-NC,"Human rhinoviruses (HRV) are one of the major causes of common cold in humans and are also associated with acute asthma and bronchial illness. Heat-shock protein 90 (Hsp90), a molecular chaperone, is an important host factor for the replication of single-strand RNA viruses. In the current study, we examined the effect of the Hsp90 inhibitor pochonin D, in vitro and in vivo, using a murine model of human rhinovirus type 1B (HRV1B) infection. Our data suggested that Hsp90 inhibition significantly reduced the inflammatory cytokine production and lung damage caused by HRV1B infection. The viral titer was significantly lowered in HRV1B-infected lungs and in Hela cells upon treatment with pochonin D. Infiltration of innate immune cells including granulocytes and monocytes was also reduced in the bronchoalveolar lavage (BAL) by pochonin D treatment after HRV1B infection. Histological analysis of the lung and respiratory tract showed that pochonin D protected the mice from HRV1B infection. Collectively, our result...",2018 Nov 2,"['Song, Jae-Hyoung', 'Shim, Aeri', 'Kim, Yeon-Jeong', 'Ahn, Jae-Hee', 'Kwon, Bo-Eun', 'Pham, Thuy Trang', 'Lee, Jongkook', 'Chang, Sun-Young', 'Ko, Hyun-Jeong']",Biomol Ther (Seoul),,,FALSE
3a0c99e76875e3cc05a285d541208ec87adbf383,PMC,"Antiviral and Anti-Inflammatory Activities of Pochonin D, a Heat Shock Protein 90 Inhibitor, against Rhinovirus Infection",http://dx.doi.org/10.4062/biomolther.2017.233,PMC6254639,29715717,CC BY-NC,"Human rhinoviruses (HRV) are one of the major causes of common cold in humans and are also associated with acute asthma and bronchial illness. Heat-shock protein 90 (Hsp90), a molecular chaperone, is an important host factor for the replication of single-strand RNA viruses. In the current study, we examined the effect of the Hsp90 inhibitor pochonin D, in vitro and in vivo, using a murine model of human rhinovirus type 1B (HRV1B) infection. Our data suggested that Hsp90 inhibition significantly reduced the inflammatory cytokine production and lung damage caused by HRV1B infection. The viral titer was significantly lowered in HRV1B-infected lungs and in Hela cells upon treatment with pochonin D. Infiltration of innate immune cells including granulocytes and monocytes was also reduced in the bronchoalveolar lavage (BAL) by pochonin D treatment after HRV1B infection. Histological analysis of the lung and respiratory tract showed that pochonin D protected the mice from HRV1B infection. Collectively, our result...",2018 Nov 2,"['Song, Jae-Hyoung', 'Shim, Aeri', 'Kim, Yeon-Jeong', 'Ahn, Jae-Hee', 'Kwon, Bo-Eun', 'Pham, Thuy Trang', 'Lee, Jongkook', 'Chang, Sun-Young', 'Ko, Hyun-Jeong']",Biomol Ther (Seoul),,,FALSE
6d6294ef224683962e08a1059ea4b027b769e5ed,PMC,"Antiviral and Anti-Inflammatory Activities of Pochonin D, a Heat Shock Protein 90 Inhibitor, against Rhinovirus Infection",http://dx.doi.org/10.4062/biomolther.2017.233,PMC6254639,29715717,CC BY-NC,"Human rhinoviruses (HRV) are one of the major causes of common cold in humans and are also associated with acute asthma and bronchial illness. Heat-shock protein 90 (Hsp90), a molecular chaperone, is an important host factor for the replication of single-strand RNA viruses. In the current study, we examined the effect of the Hsp90 inhibitor pochonin D, in vitro and in vivo, using a murine model of human rhinovirus type 1B (HRV1B) infection. Our data suggested that Hsp90 inhibition significantly reduced the inflammatory cytokine production and lung damage caused by HRV1B infection. The viral titer was significantly lowered in HRV1B-infected lungs and in Hela cells upon treatment with pochonin D. Infiltration of innate immune cells including granulocytes and monocytes was also reduced in the bronchoalveolar lavage (BAL) by pochonin D treatment after HRV1B infection. Histological analysis of the lung and respiratory tract showed that pochonin D protected the mice from HRV1B infection. Collectively, our result...",2018 Nov 2,"['Song, Jae-Hyoung', 'Shim, Aeri', 'Kim, Yeon-Jeong', 'Ahn, Jae-Hee', 'Kwon, Bo-Eun', 'Pham, Thuy Trang', 'Lee, Jongkook', 'Chang, Sun-Young', 'Ko, Hyun-Jeong']",Biomol Ther (Seoul),,,TRUE
6c7341f17bfd790cdc05b6d1010c63f4f8eb5890,PMC,Antivirals for influenza-Like Illness? A randomised Controlled trial of Clinical and Cost effectiveness in primary CarE (ALIC(4) E): the ALIC(4) E protocol,http://dx.doi.org/10.1136/bmjopen-2017-021032,PMC6089276,30002007,CC BY-NC,"INTRODUCTION: Effective management of seasonal and pandemic influenza is a high priority internationally. Guidelines in many countries recommend antiviral treatment for older people and individuals with comorbidity at increased risk of complications. However, antivirals are not often prescribed in primary care in Europe, partly because its clinical and cost effectiveness has been insufficiently demonstrated by non-industry funded and pragmatic studies. METHODS AND ANALYSIS: Antivirals for influenza-Like Illness? An rCt of Clinical and Cost effectiveness in primary CarE is a European multinational, multicentre, open-labelled, non-industry funded, pragmatic, adaptive-platform, randomised controlled trial. Initial trial arms will be best usual primary care and best usual primary care plus treatment with oseltamivir for 5 days. We aim to recruit at least 2500 participants ≥1 year presenting with influenza-like illness (ILI), with symptom duration ≤72 hours in primary care over three consecutive periods of conf...",2018 Jul 12,"['Bongard, Emily', 'van der Velden, Alike W', 'Cook, Johanna', 'Saville, Ben', 'Beutels, Philippe', 'Munck Aabenhus, Rune', 'Brugman, Curt', 'Chlabicz, Slawomir', 'Coenen, Samuel', 'Colliers, Annelies', 'Davies, Melanie', 'De Paor, Muireann', 'De Sutter, An', 'Francis, Nick A', 'Glinz, Dominik', 'Godycki-ćwirko, Maciek', 'Goossens, Herman', 'Holmes, Jane', 'Ieven, Margareta', 'de Jong, Menno', 'Lindbaek, Morten', 'Little, Paul', 'Martinón-Torres, Frederico', 'Moragas, Ana', 'Pauer, József', 'Pfeiferová, Markéta', 'Radzeviciene-Jurgute, Ruta', 'Sundvall, Pär-Daniel', 'Torres, Antoni', 'Touboul, Pia', 'Varthalis, Dionyssios', 'Verheij, Theo', 'Butler, Christopher C']",BMJ Open,,,TRUE
480e5240848f603d3c04a1e21cecfe502a13cd89,PMC,Antivirals for influenza-Like Illness? A randomised Controlled trial of Clinical and Cost effectiveness in primary CarE (ALIC(4) E): the ALIC(4) E protocol,http://dx.doi.org/10.1136/bmjopen-2017-021032,PMC6089276,30002007,CC BY-NC,"INTRODUCTION: Effective management of seasonal and pandemic influenza is a high priority internationally. Guidelines in many countries recommend antiviral treatment for older people and individuals with comorbidity at increased risk of complications. However, antivirals are not often prescribed in primary care in Europe, partly because its clinical and cost effectiveness has been insufficiently demonstrated by non-industry funded and pragmatic studies. METHODS AND ANALYSIS: Antivirals for influenza-Like Illness? An rCt of Clinical and Cost effectiveness in primary CarE is a European multinational, multicentre, open-labelled, non-industry funded, pragmatic, adaptive-platform, randomised controlled trial. Initial trial arms will be best usual primary care and best usual primary care plus treatment with oseltamivir for 5 days. We aim to recruit at least 2500 participants ≥1 year presenting with influenza-like illness (ILI), with symptom duration ≤72 hours in primary care over three consecutive periods of conf...",2018 Jul 12,"['Bongard, Emily', 'van der Velden, Alike W', 'Cook, Johanna', 'Saville, Ben', 'Beutels, Philippe', 'Munck Aabenhus, Rune', 'Brugman, Curt', 'Chlabicz, Slawomir', 'Coenen, Samuel', 'Colliers, Annelies', 'Davies, Melanie', 'De Paor, Muireann', 'De Sutter, An', 'Francis, Nick A', 'Glinz, Dominik', 'Godycki-ćwirko, Maciek', 'Goossens, Herman', 'Holmes, Jane', 'Ieven, Margareta', 'de Jong, Menno', 'Lindbaek, Morten', 'Little, Paul', 'Martinón-Torres, Frederico', 'Moragas, Ana', 'Pauer, József', 'Pfeiferová, Markéta', 'Radzeviciene-Jurgute, Ruta', 'Sundvall, Pär-Daniel', 'Torres, Antoni', 'Touboul, Pia', 'Varthalis, Dionyssios', 'Verheij, Theo', 'Butler, Christopher C']",BMJ Open,,,TRUE
0d9c772336146ec59aac5659f00313e1a63f8fe6,PMC,Antivirals for influenza-Like Illness? A randomised Controlled trial of Clinical and Cost effectiveness in primary CarE (ALIC(4) E): the ALIC(4) E protocol,http://dx.doi.org/10.1136/bmjopen-2017-021032,PMC6089276,30002007,CC BY-NC,"INTRODUCTION: Effective management of seasonal and pandemic influenza is a high priority internationally. Guidelines in many countries recommend antiviral treatment for older people and individuals with comorbidity at increased risk of complications. However, antivirals are not often prescribed in primary care in Europe, partly because its clinical and cost effectiveness has been insufficiently demonstrated by non-industry funded and pragmatic studies. METHODS AND ANALYSIS: Antivirals for influenza-Like Illness? An rCt of Clinical and Cost effectiveness in primary CarE is a European multinational, multicentre, open-labelled, non-industry funded, pragmatic, adaptive-platform, randomised controlled trial. Initial trial arms will be best usual primary care and best usual primary care plus treatment with oseltamivir for 5 days. We aim to recruit at least 2500 participants ≥1 year presenting with influenza-like illness (ILI), with symptom duration ≤72 hours in primary care over three consecutive periods of conf...",2018 Jul 12,"['Bongard, Emily', 'van der Velden, Alike W', 'Cook, Johanna', 'Saville, Ben', 'Beutels, Philippe', 'Munck Aabenhus, Rune', 'Brugman, Curt', 'Chlabicz, Slawomir', 'Coenen, Samuel', 'Colliers, Annelies', 'Davies, Melanie', 'De Paor, Muireann', 'De Sutter, An', 'Francis, Nick A', 'Glinz, Dominik', 'Godycki-ćwirko, Maciek', 'Goossens, Herman', 'Holmes, Jane', 'Ieven, Margareta', 'de Jong, Menno', 'Lindbaek, Morten', 'Little, Paul', 'Martinón-Torres, Frederico', 'Moragas, Ana', 'Pauer, József', 'Pfeiferová, Markéta', 'Radzeviciene-Jurgute, Ruta', 'Sundvall, Pär-Daniel', 'Torres, Antoni', 'Touboul, Pia', 'Varthalis, Dionyssios', 'Verheij, Theo', 'Butler, Christopher C']",BMJ Open,,,FALSE
164f0fed97b05b34ea5df0f4e4e9e204d05f7849,PMC,Apolipoprotein M Gene (APOM) Polymorphism Modifies Metabolic and Disease Traits in Type 2 Diabetes,http://dx.doi.org/10.1371/journal.pone.0017324,PMC3044746,21390319,CC BY,"This study aimed at substantiating the associations of the apolipoproein M gene (APOM) with type 2 diabetes (T2D) as well as with metabolic traits in Hong Kong Chinese. In addition, APOM gene function was further characterized to elucidate its activity in cholesterol metabolism. Seventeen APOM SNPs documented in the NCBI database were genotyped. Five SNPs were confirmed in our study cohort of 1234 T2D and 606 control participants. Three of the five SNPs rs707921(C+1871A), rs707922(G+1837T) and rs805264(G+203A) were in linkage disequilibrium (LD). We chose rs707922 to tag this LD region for down stream association analyses and characterized the function of this SNP at molecular level. No association between APOM and T2D susceptibility was detected in our Hong Kong Chinese cohort. Interestingly, the C allele of rs805297 was significantly associated with T2D duration of longer than 10 years (OR = 1.245, p = 0.015). The rs707922 TT genotype was significantly associated with elevated plasma total- and LDL- chol...",2011 Feb 24,"['Zhou, Jun-Wei', 'Tsui, Stephen K. W.', 'Ng, Maggie C. Y.', 'Geng, Hua', 'Li, Sai-Kam', 'So, Wing-Yee', 'Ma, Ronald C.', 'Wang, Ying', 'Tao, Qian', 'Chen, Zhen-Yu', 'Chan, Juliana C. N.', 'Ho, Yuan-Yuan']",PLoS One,,,TRUE
80f7035e6e260377efa2f734629b96d01195d3ea,PMC,Apolipoprotein M Gene (APOM) Polymorphism Modifies Metabolic and Disease Traits in Type 2 Diabetes,http://dx.doi.org/10.1371/journal.pone.0017324,PMC3044746,21390319,CC BY,"This study aimed at substantiating the associations of the apolipoproein M gene (APOM) with type 2 diabetes (T2D) as well as with metabolic traits in Hong Kong Chinese. In addition, APOM gene function was further characterized to elucidate its activity in cholesterol metabolism. Seventeen APOM SNPs documented in the NCBI database were genotyped. Five SNPs were confirmed in our study cohort of 1234 T2D and 606 control participants. Three of the five SNPs rs707921(C+1871A), rs707922(G+1837T) and rs805264(G+203A) were in linkage disequilibrium (LD). We chose rs707922 to tag this LD region for down stream association analyses and characterized the function of this SNP at molecular level. No association between APOM and T2D susceptibility was detected in our Hong Kong Chinese cohort. Interestingly, the C allele of rs805297 was significantly associated with T2D duration of longer than 10 years (OR = 1.245, p = 0.015). The rs707922 TT genotype was significantly associated with elevated plasma total- and LDL- chol...",2011 Feb 24,"['Zhou, Jun-Wei', 'Tsui, Stephen K. W.', 'Ng, Maggie C. Y.', 'Geng, Hua', 'Li, Sai-Kam', 'So, Wing-Yee', 'Ma, Ronald C.', 'Wang, Ying', 'Tao, Qian', 'Chen, Zhen-Yu', 'Chan, Juliana C. N.', 'Ho, Yuan-Yuan']",PLoS One,,,FALSE
e09fce29eff5b8f7689858355e94daaa15fe36dc,PMC,Apolipoprotein M Gene (APOM) Polymorphism Modifies Metabolic and Disease Traits in Type 2 Diabetes,http://dx.doi.org/10.1371/journal.pone.0017324,PMC3044746,21390319,CC BY,"This study aimed at substantiating the associations of the apolipoproein M gene (APOM) with type 2 diabetes (T2D) as well as with metabolic traits in Hong Kong Chinese. In addition, APOM gene function was further characterized to elucidate its activity in cholesterol metabolism. Seventeen APOM SNPs documented in the NCBI database were genotyped. Five SNPs were confirmed in our study cohort of 1234 T2D and 606 control participants. Three of the five SNPs rs707921(C+1871A), rs707922(G+1837T) and rs805264(G+203A) were in linkage disequilibrium (LD). We chose rs707922 to tag this LD region for down stream association analyses and characterized the function of this SNP at molecular level. No association between APOM and T2D susceptibility was detected in our Hong Kong Chinese cohort. Interestingly, the C allele of rs805297 was significantly associated with T2D duration of longer than 10 years (OR = 1.245, p = 0.015). The rs707922 TT genotype was significantly associated with elevated plasma total- and LDL- chol...",2011 Feb 24,"['Zhou, Jun-Wei', 'Tsui, Stephen K. W.', 'Ng, Maggie C. Y.', 'Geng, Hua', 'Li, Sai-Kam', 'So, Wing-Yee', 'Ma, Ronald C.', 'Wang, Ying', 'Tao, Qian', 'Chen, Zhen-Yu', 'Chan, Juliana C. N.', 'Ho, Yuan-Yuan']",PLoS One,,,FALSE
47025519790a04e4fae85f0b8d3b6f0949d9294f,PMC,Apolipoprotein M Gene (APOM) Polymorphism Modifies Metabolic and Disease Traits in Type 2 Diabetes,http://dx.doi.org/10.1371/journal.pone.0017324,PMC3044746,21390319,CC BY,"This study aimed at substantiating the associations of the apolipoproein M gene (APOM) with type 2 diabetes (T2D) as well as with metabolic traits in Hong Kong Chinese. In addition, APOM gene function was further characterized to elucidate its activity in cholesterol metabolism. Seventeen APOM SNPs documented in the NCBI database were genotyped. Five SNPs were confirmed in our study cohort of 1234 T2D and 606 control participants. Three of the five SNPs rs707921(C+1871A), rs707922(G+1837T) and rs805264(G+203A) were in linkage disequilibrium (LD). We chose rs707922 to tag this LD region for down stream association analyses and characterized the function of this SNP at molecular level. No association between APOM and T2D susceptibility was detected in our Hong Kong Chinese cohort. Interestingly, the C allele of rs805297 was significantly associated with T2D duration of longer than 10 years (OR = 1.245, p = 0.015). The rs707922 TT genotype was significantly associated with elevated plasma total- and LDL- chol...",2011 Feb 24,"['Zhou, Jun-Wei', 'Tsui, Stephen K. W.', 'Ng, Maggie C. Y.', 'Geng, Hua', 'Li, Sai-Kam', 'So, Wing-Yee', 'Ma, Ronald C.', 'Wang, Ying', 'Tao, Qian', 'Chen, Zhen-Yu', 'Chan, Juliana C. N.', 'Ho, Yuan-Yuan']",PLoS One,,,FALSE
4594720a38546b67cb9a8f2ec9e9a7bee2620e78,PMC,Apolipoprotein M Gene (APOM) Polymorphism Modifies Metabolic and Disease Traits in Type 2 Diabetes,http://dx.doi.org/10.1371/journal.pone.0017324,PMC3044746,21390319,CC BY,"This study aimed at substantiating the associations of the apolipoproein M gene (APOM) with type 2 diabetes (T2D) as well as with metabolic traits in Hong Kong Chinese. In addition, APOM gene function was further characterized to elucidate its activity in cholesterol metabolism. Seventeen APOM SNPs documented in the NCBI database were genotyped. Five SNPs were confirmed in our study cohort of 1234 T2D and 606 control participants. Three of the five SNPs rs707921(C+1871A), rs707922(G+1837T) and rs805264(G+203A) were in linkage disequilibrium (LD). We chose rs707922 to tag this LD region for down stream association analyses and characterized the function of this SNP at molecular level. No association between APOM and T2D susceptibility was detected in our Hong Kong Chinese cohort. Interestingly, the C allele of rs805297 was significantly associated with T2D duration of longer than 10 years (OR = 1.245, p = 0.015). The rs707922 TT genotype was significantly associated with elevated plasma total- and LDL- chol...",2011 Feb 24,"['Zhou, Jun-Wei', 'Tsui, Stephen K. W.', 'Ng, Maggie C. Y.', 'Geng, Hua', 'Li, Sai-Kam', 'So, Wing-Yee', 'Ma, Ronald C.', 'Wang, Ying', 'Tao, Qian', 'Chen, Zhen-Yu', 'Chan, Juliana C. N.', 'Ho, Yuan-Yuan']",PLoS One,,,FALSE
a3a52497caf1eea460b96a1e5dc9fb9898878045,PMC,"Applying a Linear Amplification Strategy to Recombinase
Polymerase Amplification for Uniform DNA Library Amplification",http://dx.doi.org/10.1021/acsomega.9b02886,PMC6882106,31788628,NO-CC CODE,"[Image: see text] Recombinase polymerase amplification (RPA) is an isothermal DNA amplification method with broad applications as a point-of-care test and in molecular biology techniques. Currently, most of the applications are focused on target-specific amplification. Because RPA has the advantage of amplifying DNA under isothermal conditions, we utilized RPA as a DNA library amplification tool. In this study, we used a sheared genomic DNA library and an oligonucleotide (oligo) library for the comparison of polymerase chain reaction and RPA. For the sheared DNA library, we observed biased amplification after RPA was conducted. Thus, to amplify the size-variable DNA library uniformly, we introduced a linear amplification strategy with RPA and successfully improved the uniformity. On the other hand, using the same-sized oligo library, we confirmed that RPA amplified this library uniformly without modification of the protocol. These results demonstrate that RPA can be applied not only to amplify a specific t...",2019 Nov 12,"['Lee, Jeewon', 'Heo, Sunghoon', 'Bang, Duhee']",ACS Omega,,,FALSE
9fbbae703d150466db0f5312aa28bb4f449a1f9d,PMC,"Applying a Linear Amplification Strategy to Recombinase
Polymerase Amplification for Uniform DNA Library Amplification",http://dx.doi.org/10.1021/acsomega.9b02886,PMC6882106,31788628,NO-CC CODE,"[Image: see text] Recombinase polymerase amplification (RPA) is an isothermal DNA amplification method with broad applications as a point-of-care test and in molecular biology techniques. Currently, most of the applications are focused on target-specific amplification. Because RPA has the advantage of amplifying DNA under isothermal conditions, we utilized RPA as a DNA library amplification tool. In this study, we used a sheared genomic DNA library and an oligonucleotide (oligo) library for the comparison of polymerase chain reaction and RPA. For the sheared DNA library, we observed biased amplification after RPA was conducted. Thus, to amplify the size-variable DNA library uniformly, we introduced a linear amplification strategy with RPA and successfully improved the uniformity. On the other hand, using the same-sized oligo library, we confirmed that RPA amplified this library uniformly without modification of the protocol. These results demonstrate that RPA can be applied not only to amplify a specific t...",2019 Nov 12,"['Lee, Jeewon', 'Heo, Sunghoon', 'Bang, Duhee']",ACS Omega,,,TRUE
9c8db583cc30937e746619bc3ffeda877f2a6369,PMC,Appropriate 'housekeeping' genes for use in expression profiling the effects of environmental estrogens in fish,http://dx.doi.org/10.1186/1471-2199-8-10,PMC1802086,17288598,CC BY,"BACKGROUND: Attempts to develop a mechanistic understanding of the effects of environmental estrogens on fish are increasingly conducted at the level of gene expression. Appropriate application of real-time PCR in such studies requires the use of a stably expressed 'housekeeping' gene as an internal control to normalize for differences in the amount of starting template between samples. RESULTS: We sought to identify appropriate genes for use as internal controls in experimental treatments with estrogen by analyzing the expression of eight functionally distinct 'housekeeping' genes (18S ribosomal RNA [18S rRNA], ribosomal protein l8 [rpl8], elongation factor 1 alpha [ef1a], glucose-6-phosphate dehydrogenase [g6pd], beta actin [bactin], glyceraldehyde-3-phosphate dehydrogenase [gapdh], hypoxanthine phosphoribosyltransferase 1 [hprt1], and tata box binding protein [tbp]) following exposure to the environmental estrogen, 17α-ethinylestradiol (EE(2)), in the fathead minnow (Pimephales promelas). Exposure to 10...",2007 Feb 8,"['Filby, Amy L', 'Tyler, Charles R']",BMC Mol Biol,,,FALSE
6ac1ceb6e591c8901e4cc265fcba2d9727607942,PMC,Appropriate 'housekeeping' genes for use in expression profiling the effects of environmental estrogens in fish,http://dx.doi.org/10.1186/1471-2199-8-10,PMC1802086,17288598,CC BY,"BACKGROUND: Attempts to develop a mechanistic understanding of the effects of environmental estrogens on fish are increasingly conducted at the level of gene expression. Appropriate application of real-time PCR in such studies requires the use of a stably expressed 'housekeeping' gene as an internal control to normalize for differences in the amount of starting template between samples. RESULTS: We sought to identify appropriate genes for use as internal controls in experimental treatments with estrogen by analyzing the expression of eight functionally distinct 'housekeeping' genes (18S ribosomal RNA [18S rRNA], ribosomal protein l8 [rpl8], elongation factor 1 alpha [ef1a], glucose-6-phosphate dehydrogenase [g6pd], beta actin [bactin], glyceraldehyde-3-phosphate dehydrogenase [gapdh], hypoxanthine phosphoribosyltransferase 1 [hprt1], and tata box binding protein [tbp]) following exposure to the environmental estrogen, 17α-ethinylestradiol (EE(2)), in the fathead minnow (Pimephales promelas). Exposure to 10...",2007 Feb 8,"['Filby, Amy L', 'Tyler, Charles R']",BMC Mol Biol,,,FALSE
78b25bce9665a46183274a25151de342c9799ef3,PMC,Appropriate 'housekeeping' genes for use in expression profiling the effects of environmental estrogens in fish,http://dx.doi.org/10.1186/1471-2199-8-10,PMC1802086,17288598,CC BY,"BACKGROUND: Attempts to develop a mechanistic understanding of the effects of environmental estrogens on fish are increasingly conducted at the level of gene expression. Appropriate application of real-time PCR in such studies requires the use of a stably expressed 'housekeeping' gene as an internal control to normalize for differences in the amount of starting template between samples. RESULTS: We sought to identify appropriate genes for use as internal controls in experimental treatments with estrogen by analyzing the expression of eight functionally distinct 'housekeeping' genes (18S ribosomal RNA [18S rRNA], ribosomal protein l8 [rpl8], elongation factor 1 alpha [ef1a], glucose-6-phosphate dehydrogenase [g6pd], beta actin [bactin], glyceraldehyde-3-phosphate dehydrogenase [gapdh], hypoxanthine phosphoribosyltransferase 1 [hprt1], and tata box binding protein [tbp]) following exposure to the environmental estrogen, 17α-ethinylestradiol (EE(2)), in the fathead minnow (Pimephales promelas). Exposure to 10...",2007 Feb 8,"['Filby, Amy L', 'Tyler, Charles R']",BMC Mol Biol,,,TRUE
8e0621d9c791cda1b772290d37ab245bf7023514,PMC,Arbidol (Umifenovir): A Broad-Spectrum Antiviral Drug That Inhibits Medically Important Arthropod-Borne Flaviviruses,http://dx.doi.org/10.3390/v10040184,PMC5923478,29642580,CC BY,"Arthropod-borne flaviviruses are human pathogens of global medical importance, against which no effective small molecule-based antiviral therapy has currently been reported. Arbidol (umifenovir) is a broad-spectrum antiviral compound approved in Russia and China for prophylaxis and treatment of influenza. This compound shows activities against numerous DNA and RNA viruses. The mode of action is based predominantly on impairment of critical steps in virus-cell interactions. Here we demonstrate that arbidol possesses micromolar-level anti-viral effects (EC(50) values ranging from 10.57 ± 0.74 to 19.16 ± 0.29 µM) in Vero cells infected with Zika virus, West Nile virus, and tick-borne encephalitis virus, three medically important representatives of the arthropod-borne flaviviruses. Interestingly, no antiviral effects of arbidol are observed in virus infected porcine stable kidney cells (PS), human neuroblastoma cells (UKF-NB-4), and human hepatoma cells (Huh-7 cells) indicating that the antiviral effect of arb...",2018 Apr 10,"['Haviernik, Jan', 'Štefánik, Michal', 'Fojtíková, Martina', 'Kali, Sabrina', 'Tordo, Noël', 'Rudolf, Ivo', 'Hubálek, Zdeněk', 'Eyer, Luděk', 'Ruzek, Daniel']",Viruses,,,TRUE
f489bc214786cc253c014ae8e42d1c7e0c590138,PMC,Arbidol (Umifenovir): A Broad-Spectrum Antiviral Drug That Inhibits Medically Important Arthropod-Borne Flaviviruses,http://dx.doi.org/10.3390/v10040184,PMC5923478,29642580,CC BY,"Arthropod-borne flaviviruses are human pathogens of global medical importance, against which no effective small molecule-based antiviral therapy has currently been reported. Arbidol (umifenovir) is a broad-spectrum antiviral compound approved in Russia and China for prophylaxis and treatment of influenza. This compound shows activities against numerous DNA and RNA viruses. The mode of action is based predominantly on impairment of critical steps in virus-cell interactions. Here we demonstrate that arbidol possesses micromolar-level anti-viral effects (EC(50) values ranging from 10.57 ± 0.74 to 19.16 ± 0.29 µM) in Vero cells infected with Zika virus, West Nile virus, and tick-borne encephalitis virus, three medically important representatives of the arthropod-borne flaviviruses. Interestingly, no antiviral effects of arbidol are observed in virus infected porcine stable kidney cells (PS), human neuroblastoma cells (UKF-NB-4), and human hepatoma cells (Huh-7 cells) indicating that the antiviral effect of arb...",2018 Apr 10,"['Haviernik, Jan', 'Štefánik, Michal', 'Fojtíková, Martina', 'Kali, Sabrina', 'Tordo, Noël', 'Rudolf, Ivo', 'Hubálek, Zdeněk', 'Eyer, Luděk', 'Ruzek, Daniel']",Viruses,,,FALSE
6056125fa915e5c43fae515aa0813c1583262f68,PMC,Archaeal DnaG contains a conserved N-terminal RNA-binding domain and enables tailing of rRNA by the exosome,http://dx.doi.org/10.1093/nar/gku969,PMC4227792,25326320,CC BY,"The archaeal exosome is a phosphorolytic 3′–5′ exoribonuclease complex. In a reverse reaction it synthesizes A-rich RNA tails. Its RNA-binding cap comprises the eukaryotic orthologs Rrp4 and Csl4, and an archaea-specific subunit annotated as DnaG. In Sulfolobus solfataricus DnaG and Rrp4 but not Csl4 show preference for poly(rA). Archaeal DnaG contains N- and C-terminal domains (NTD and CTD) of unknown function flanking a TOPRIM domain. We found that the NT and TOPRIM domains have comparable, high conservation in all archaea, while the CTD conservation correlates with the presence of exosome. We show that the NTD is a novel RNA-binding domain with poly(rA)-preference cooperating with the TOPRIM domain in binding of RNA. Consistently, a fusion protein containing full-length Csl4 and NTD of DnaG led to enhanced degradation of A-rich RNA by the exosome. We also found that DnaG strongly binds native and in vitro transcribed rRNA and enables its polynucleotidylation by the exosome. Furthermore, rRNA-derived tra...",2014 Nov 10,"['Hou, Linlin', 'Klug, Gabriele', 'Evguenieva-Hackenberg, Elena']",Nucleic Acids Res,,,FALSE
